Order ID,Customer Name,Gender,City,Address,Product Details (Brand),Product Price (Taka),Devivery Charge,Total Bill (Taka),Phone Number
2672,Miniba Ali,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sana Safinaz,10590,120,10710,019-583-81500
2673,Fayaz Chowdhury,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Sana Safinaz,10590,70,10660,015-780-87702
2674,Mahbuba Tasneem,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sana Safinaz,10590,120,10710,013-172-56100
2675,Tahmina Rahman,Female,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",Sana Safinaz,10590,120,10710,017-812-57021
2676,Tanjim Barua,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sana Safinaz,10590,70,10660,016-389-15041
2677,Wamia Fairooz,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,017-306-33009
2678,Ayesha Tabassum,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sana Safinaz,10590,120,10710,013-117-49709
2679,Sabina Khan,Female,Comilla,"Apartment #11, Block #H, Chandina, Comilla",Sana Safinaz,10590,120,10710,017-222-86608
2680,Arabi Tahsin,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sana Safinaz,10590,120,10710,013-900-80302
2681,Nafisa Rahman,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,015-368-32038
2682,Nowshin Karim,Female,Jessore,"Plot #8, Manirampur, Jessore",Sana Safinaz,10590,120,10710,013-570-24085
2683,Jannatul Sobhan,Female,Comilla,"House #6, Lane #6, Kandirpar, Comilla",Sana Safinaz,10590,120,10710,017-866-75094
2684,Tamanna Tabassum,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Sana Safinaz,10590,120,10710,015-592-16507
2685,Ayesha Haque,Female,Comilla,"Apartment #11, Block #H, Chandina, Comilla",Sana Safinaz,10590,120,10710,015-770-19803
2686,Nusrat Sultana,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Celina,5599,70,5669,016-820-42047
2687,Fabliha Noor,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Faraz Manan,90000,120,90120,017-367-61999
2688,Lamisa Sabrin,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Amir Adnan,9550,120,9670,018-670-61408
2689,Labony Ahmed,Female,Faridpur,"House #10, Lane #7, Faridpur Sadar, Faridpur",Ethnic,6500,120,6620,018-953-78097
2690,Saima Chowdhury,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Mushq,6890,120,7010,018-300-42105
2691,Sharmin Chowdhury,Female,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",Ethnic,6500,120,6620,015-418-32201
2692,Arabi Sobhan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Khaadi,5990,70,6060,019-613-59604
2693,Tashfia Akhtar,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,017-233-87809
2694,Mahbuba Sabah,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Baroque,7560,70,7630,018-412-87003
2695,Raisa Tahsin,Female,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",Amir Adnan,9550,120,9670,016-736-13510
2696,Raisa Sobhan,Female,Dinajpur,"Plot #9, Phulbari, Dinajpur",Mushq,6890,120,7010,019-858-63309
2697,Nusrat Khan,Female,Comilla,"House #20, Road #8, Chauddagram, Comilla",Ethnic,6500,120,6620,017-795-74504
2698,Farhana Noor,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Maria B.,7500,120,7620,018-268-19730
2699,Ayesha Sultana,Female,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",Sana Safinaz,10590,120,10710,016-531-59049
2700,Mahbuba Tahsin,Female,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",Sapphire,7180,120,7300,019-850-30656
2701,Miniba Karim,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Mushq,6890,120,7010,013-831-50201
2702,Tahmina Akhtar,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sana Safinaz,10590,70,10660,015-231-48106
2703,Nusrat Chowdhury,Female,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",Celina,5599,120,5719,015-512-25093
2704,Nowshin Rahman,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Maria B.,7500,120,7620,016-649-99062
2705,Ilma Rowshan,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Mushq,6890,70,6960,019-689-66067
2706,Fayaz Chowdhury,Male,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Mushq,6890,120,7010,018-635-31008
2707,Sabina Rahman,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Celina,5599,70,5669,018-644-82806
2708,Miniba Karim,Female,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",Faraz Manan,90000,120,90120,019-782-35306
2709,Wamia Islam,Female,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",Ethnic,6500,120,6620,018-633-61017
2710,Miniba Rowshan,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Ethnic,6500,70,6570,015-691-63404
2711,Abonty Sobhan,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Celina,5599,120,5719,015-981-99955
2712,Jamil Zamil,Male,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Baroque,7560,120,7680,018-259-51108
2713,Lamisa Islam,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Amir Adnan,9550,70,9620,017-973-83065
2714,Wamia Ahmed,Female,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",Khaadi,5990,120,6110,019-891-48601
2715,Parthib Khan,Male,Coxs Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",Celina,5599,120,5719,019-463-41707
2716,Tashpia Khan,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Mushq,6890,120,7010,015-948-59509
2717,Nazia Tasnim,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Amir Adnan,9550,70,9620,015-986-80110
2718,Raisa Ferdous,Female,Tangail,"Apartment #5, Block #K, Bhuapur, Tangail",Faraz Manan,90000,120,90120,019-860-96706
2719,Ayesha Ahmed,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Maria B.,7500,120,7620,016-316-42605
2720,Sabina Sabrin,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,019-552-42207
2721,Rohhan Haque,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,013-255-70519
2722,Sujana Tahsin,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Baroque,7560,70,7630,016-707-26066
2723,Nowshin Chowdhury,Female,Comilla,"House #6, Lane #6, Kandirpar, Comilla",Ethnic,6500,120,6620,016-433-28092
2724,Samin Miah,Male,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",Sana Safinaz,10590,120,10710,018-578-94098
2725,Labiba Mahi,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Faraz Manan,90000,120,90120,019-823-58504
2726,Alishba Karim,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Maria B.,7500,70,7570,017-538-22057
2727,Arabi Tabassum,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Baroque,7560,70,7630,019-771-41203
2728,Ayesha Chowdhury,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,016-214-90887
2729,Ilma Noor,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sapphire,7180,70,7250,019-475-30839
2730,Ilma Karim,Female,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",Amir Adnan,9550,120,9670,013-188-60018
2731,Rabeya Nur,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Faraz Manan,90000,70,90070,015-614-94808
2732,Maria Das,Female,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",Khaadi,5990,120,6110,017-273-47051
2733,Nusrat Rowshan,Female,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",Faraz Manan,90000,120,90120,013-846-30007
2734,Himeka Akhtar,Female,Bogura,"House #18, Road #4, Sonatala, Bogura",Baroque,7560,120,7680,015-696-95003
2735,Nazia Mahi,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sapphire,7180,70,7250,019-233-64069
2736,Lamisa Sultana,Female,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",Sana Safinaz,10590,120,10710,019-434-75402
2737,Saima Ahmed,Female,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",Baroque,7560,120,7680,019-374-14041
2738,iqdidar Siddique,Male,Jessore,"Plot #8, Manirampur, Jessore",Mushq,6890,120,7010,016-313-95053
2739,Fabliha Ferdous,Female,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",Sana Safinaz,10590,120,10710,015-227-46709
2740,Tashpia Ahmed,Female,Comilla,"Plot #12, Brahmanpara, Comilla",Maria B.,7500,120,7620,019-994-35106
2741,Labony Biswas,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Maria B.,7500,120,7620,019-140-53083
2742,Nusrat Khan,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sana Safinaz,10590,70,10660,015-577-23304
2743,Mashir Khan,Male,Tangail,"Plot #7, Mirzapur, Tangail",Maria B.,7500,120,7620,019-402-13806
2744,Miniba Sultana,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Amir Adnan,9550,120,9670,019-790-15700
2745,Rabeya Nawar,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Sapphire,7180,120,7300,015-870-50096
2746,Saima Karim,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,019-264-63011
2747,Farhana Ahmed,Female,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",Khaadi,5990,120,6110,017-210-37201
2748,Saima Karim,Female,Cox's Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",Amir Adnan,9550,120,9670,019-110-39006
2749,Imran Sadiq,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,019-531-45603
2750,Mostafa Abdullah,Male,Kushtia,"Plot #6, Kumarkhali, Kushtia",Celina,5599,120,5719,017-218-97409
2751,Fabliha Jahan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,017-106-35104
2752,Faiza Sabah,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,018-734-64005
2753,Nazia Sabah,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Ethnic,6500,120,6620,019-514-13033
2754,Nusrat Tahsin,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,013-167-73021
2755,Rabbi Chowdhury,Male,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",Ethnic,6500,120,6620,018-335-52056
2756,Sabina Tahsin,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,018-968-55006
2757,Anisha Khan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,019-531-42049
2758,Wamia Tasneem,Female,Gazipur,"House #12, Road #2, Gazipur Sadar, Gazipur",Mushq,6890,120,7010,015-846-73036
2759,Raisa Mahi,Female,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",Sapphire,7180,120,7300,018-426-58697
2760,Raisa Hossain,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Amir Adnan,9550,70,9620,017-777-85981
2761,Sabina Rahman,Female,Jamalpur,"House #4, Lane #12, Jamalpur Sadar, Jamalpur",Faraz Manan,90000,120,90120,016-992-30993
2762,Farhan Amin,Male,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",Khaadi,5990,120,6110,019-490-47297
2763,Lamia Das,Female,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",Khaadi,5990,120,6110,016-739-29062
2764,Rabeya Islam,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Celina,5599,120,5719,015-409-51850
2765,Raisa Mahi,Female,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",Baroque,7560,120,7680,013-904-35004
2766,Abrar Morshed,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Ethnic,6500,120,6620,015-321-68903
2767,Sumaiya Ahmed,Female,Jessore,"Plot #8, Manirampur, Jessore",Celina,5599,120,5719,016-943-40543
2768,Irina Rahman,Female,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",Sapphire,7180,120,7300,018-622-49531
2769,Tahmina Ahmed,Female,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",Maria B.,7500,120,7620,015-984-66986
2770,Maria Das,Female,Khulna,"Flat #2, Building #14, Moylapota, Khulna",Mushq,6890,120,7010,019-132-40946
2771,Rahim Murtaza,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Celina,5599,120,5719,013-878-59994
2772,Ayesha Fairooz,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Mushq,6890,70,6960,017-482-16950
2773,Faiza Mahi,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,016-348-35968
2774,Saima Hossain,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Khaadi,5990,120,6110,019-749-81915
2775,Saima Sobhan,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Ethnic,6500,70,6570,019-850-47071
2776,Raisa Nur,Female,Khulna,"Flat #2, Building #14, Moylapota, Khulna",Baroque,7560,120,7680,019-524-16080
2777,Raisa Islam,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,018-356-18026
2778,Jannatul Ferdous,Female,Bogura,"Plot #7, Sherpur, Bogura",Baroque,7560,120,7680,018-823-16089
2779,Farid Abdullah,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Maria B.,7500,120,7620,016-207-60228
2780,Rabeya Hossain,Female,Narayanganj,"Plot #9, Rupganj, Narayanganj",Sana Safinaz,10590,120,10710,018-444-81404
2781,Arabi Nawar,Female,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",Ethnic,6500,120,6620,018-744-78032
2782,Miniba Tabassum,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Khaadi,5990,120,6110,019-253-80094
2783,Jannatul Sabah,Female,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",Maria B.,7500,120,7620,015-286-50402
2784,Tashpia Tasnim,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Baroque,7560,70,7630,015-552-90405
2785,Imran Shah,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Ethnic,6500,120,6620,017-579-15209
2786,Rifat Hasan,Male,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",Khaadi,5990,120,6110,019-700-56059
2787,Maria Tabassum,Female,Cox's Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",Maria B.,7500,120,7620,013-937-51700
2788,Saima Islam,Female,Barisal,"House #19, Road #11, Natullabad, Barisal",Celina,5599,120,5719,017-948-81500
2789,Nasir Ahmed,Male,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",Ethnic,6500,120,6620,019-787-99094
2790,Sumaiya Rowshan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Maria B.,7500,70,7570,018-864-27037
2791,Maria Tasnim,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Baroque,7560,70,7630,017-825-50759
2792,Sabina Jahan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,015-165-22006
2793,Raisa Sultana,Female,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",Faraz Manan,90000,120,90120,015-807-90033
2794,Shafin Siddique,Male,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Baroque,7560,120,7680,019-339-43909
2795,Tashpia Noor,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sapphire,7180,70,7250,019-244-47034
2796,Shafin Nain,Male,Jessore,"Plot #8, Manirampur, Jessore",Baroque,7560,120,7680,017-753-71504
2797,Farinaj Nur,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Mushq,6890,120,7010,018-681-85603
2798,Raisa Haque,Female,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",Khaadi,5990,120,6110,016-433-85600
2799,Maria Khan,Female,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",Sana Safinaz,10590,120,10710,015-202-41077
2800,Saima Nawar,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,018-334-91040
2801,Saima Fairooz,Female,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",Mushq,6890,120,7010,018-190-92003
2802,Raisa Tahsin,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Amir Adnan,9550,70,9620,016-164-30931
2803,Tahmina Jahan,Female,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",Amir Adnan,9550,120,9670,019-361-80136
2804,Rabbi Sadiq,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Ethnic,6500,70,6570,019-682-83068
2805,Tamanna Nawar,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Mushq,6890,120,7010,013-806-42053
2806,Urmi Rahman,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,019-679-93011
2807,Nafisa Noor,Female,Barisal,"Flat #5, Building #4, Muladi, Barisal",Faraz Manan,90000,120,90120,016-782-11021
2808,Saima Karim,Female,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",Baroque,7560,120,7680,018-576-10262
2809,Jamil Shakil,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sapphire,7180,70,7250,018-531-60890
2810,Imran Hassan,Male,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Ethnic,6500,120,6620,016-428-53000
2811,Farhana Karim,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,019-348-60825
2812,Sharmin Ferdous,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,015-872-46044
2813,Farinaj Haque,Female,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",Maria B.,7500,120,7620,018-993-50096
2814,Arabi Mahi,Female,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",Baroque,7560,120,7680,018-788-19074
2815,Lamisa Rahman,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,018-930-51018
2816,Rifat Chowdhury,Male,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",Celina,5599,120,5719,017-878-33090
2817,Sujana Mahi,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Maria B.,7500,70,7570,015-893-87018
2818,Sharmin Ahmed,Female,Barisal,"House #19, Road #11, Natullabad, Barisal",Ethnic,6500,120,6620,013-283-35082
2819,Abonty Islam,Female,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",Sana Safinaz,10590,120,10710,018-161-15002
2820,Nazia Khan,Female,Barisal,"House #19, Road #11, Natullabad, Barisal",Sapphire,7180,120,7300,019-898-14034
2821,Abrar Shakil,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Maria B.,7500,70,7570,013-367-96072
2822,Maria Rahman,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,016-125-34070
2823,Raisa Rahman,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sana Safinaz,10590,70,10660,017-752-32023
2824,Ayesha Fairooz,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Amir Adnan,9550,120,9670,013-223-25605
2825,Saima Sabah,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,019-622-46802
2826,Tahmina Tabassum,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Celina,5599,120,5719,013-124-33109
2827,Maria Khan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Amir Adnan,9550,70,9620,015-516-13600
2828,Sabina Ahmed,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Mushq,6890,70,6960,018-528-66088
2829,Labony Sobhan,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Amir Adnan,9550,120,9670,016-168-64106
2830,Farhana Hossain,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,016-446-12501
2831,Lamisa Karim,Female,Gazipur,"Plot #4, Sreepur, Gazipur",Sapphire,7180,120,7300,018-787-66014
2832,Farhana Islam,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Celina,5599,120,5719,018-802-44700
2833,Rabeya Ahmed,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Amir Adnan,9550,120,9670,017-554-77404
2834,Nusrat Sobhan,Female,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",Ethnic,6500,120,6620,015-389-60357
2835,Nusrat Khan,Female,Gazipur,"Plot #4, Sreepur, Gazipur",Sapphire,7180,120,7300,016-629-68099
2836,Sharmin Karim,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sapphire,7180,120,7300,015-906-80155
2837,Farinaj Chowdhury,Female,Cox's Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",Ethnic,6500,120,6620,019-928-80422
2838,Sabina Hossain,Female,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",Celina,5599,120,5719,019-815-70063
2839,Sabina Rahman,Female,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",Sana Safinaz,10590,120,10710,013-527-10049
2840,Sujana Akhtar,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Baroque,7560,70,7630,018-659-27801
2841,Abdullah Chowdhury,Male,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",Maria B.,7500,120,7620,015-612-64605
2842,Sujana Rahman,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Amir Adnan,9550,120,9670,013-803-56047
2843,Rohhan Sakib,Male,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",Celina,5599,120,5719,013-720-43007
2844,Farinaj Jahan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Baroque,7560,70,7630,015-392-25700
2845,Nazia Chowdhury,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Celina,5599,70,5669,019-362-78605
2846,Raisa Sultana,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Ethnic,6500,120,6620,019-430-36065
2847,Labony Tabassum,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,018-341-55058
2848,Tashpia Sultana,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Baroque,7560,70,7630,019-327-26502
2849,Urmi Noor,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Baroque,7560,70,7630,016-163-40052
2850,Fazle Chowdhury,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Faraz Manan,90000,70,90070,018-657-56090
2851,Fabliha Haque,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Faraz Manan,90000,70,90070,015-761-32606
2852,iqdidar Karim,Male,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Celina,5599,120,5719,019-280-64180
2853,Sumaiya Sabrin,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Amir Adnan,9550,70,9620,018-715-90658
2854,Jamil Murtaza,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Mushq,6890,70,6960,017-131-63074
2855,Irina Tasnim,Female,Tangail,"Apartment #5, Block #K, Bhuapur, Tangail",Maria B.,7500,120,7620,016-168-40219
2856,Rabeya Hossain,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Khaadi,5990,120,6110,015-146-67029
2857,Nowshin Jahan,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Amir Adnan,9550,70,9620,018-794-84200
2858,Jannatul Karim,Female,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",Sapphire,7180,120,7300,016-908-78080
2859,Raisa Karim,Female,Dinajpur,"Plot #9, Phulbari, Dinajpur",Sapphire,7180,120,7300,019-163-47030
2860,Nazia Chowdhury,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Faraz Manan,90000,120,90120,015-624-04587
2861,Sumaiya Sabah,Female,Kushtia,"Plot #6, Kumarkhali, Kushtia",Celina,5599,120,5719,019-554-11007
2862,Labiba Das,Female,Jessore,"Plot #8, Manirampur, Jessore",Mushq,6890,120,7010,015-878-28693
2863,Tahmina Rowshan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,017-784-28930
2864,Faiza Haque,Female,Tangail,"House #16, Road #11, Gopalpur, Tangail",Sana Safinaz,10590,120,10710,013-738-14976
2865,Labiba Noor,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sapphire,7180,70,7250,018-144-52694
